date,category,title,amount
2016-01-23,serviços,Recarga Tim,20
2016-01-28,,Pagamento recebido,-39.99
2016-02-03,outros,Lvysgfbe Tim,12
2016-02-05,outros,Paypal do Brasil,41.97
2016-02-11,outros,Lurnb7u8,9.99
2016-02-13,,Juros de rotativo,0.21
2016-02-13,,IOF de rotativo,0.16
