date,category,title,amount
2015-10-22,,Pagamento recebido,-21.3
2015-10-23,serviços,Recarga Oi,25
2015-11-04,outros,Registro,30
2015-11-04,outros,Registro,30
2015-11-06,serviços,Recarga Oi,25
