date,category,title,amount
2015-08-19,,Crédito de "Paypal do Brasil",-9.39
2015-08-19,,IOF de "Paypal Hillscorea",9.52
2015-08-21,serviços,Catho Online,79.9
2015-08-22,casa,Paypal Hillscorea,149.22
2015-08-22,outros,Paypal do Brasil,9.39
2015-09-02,serviços,Recarga Oi,25
2015-09-09,serviços,Recarga Oi,25
