date,category,title,amount
2015-11-12,outros,Fnbox do Brasil Servic,20
2015-11-15,serviços,Google,40
2015-11-15,serviços,Google,40
2015-11-19,serviços,Recarga Tim,7
2015-11-24,serviços,Recarga Tim,20
2015-11-25,,Pagamento recebido,-110
2015-11-26,serviços,Recarga Tim,20
2015-11-29,serviços,Hontinger,86.26
2015-12-01,serviços,Google,50
2015-12-11,outros,Fnbox do Brasil Servic,9
