date,category,title,amount
2016-06-17,,Pagamento recebido,-330.56
2016-07-14,outros,Une,34.9
2016-07-14,outros,J N Celular,50
2016-07-17,,IOF de rotativo,0.07
2016-07-17,,Juros de rotativo,0.84
