date,category,title,amount
2016-02-16,,Pagamento recebido,-84.32
2016-02-17,serviços,Recargapay Luyk8bln Ti,12
2016-02-27,serviços,Recarga Tim,30
2016-03-09,serviços,Recarga Tim,12
2016-03-11,serviços,Recargapay Lhdkablw,9.99
